song_id,description,episode_id,tvshow_id
97322,MARK INCORRECT,tt5522908,tt0898266
107598,"Bernadette announces Penny and Leonard, husband and wife, they along with Sheldon hug as everyone claps.",tt3603372,tt0898266
109067,"Leonard drops down to is underwear and dances around now that Sheldon is out of the apartment, Penny watches in horror as he does Mia Wallace's dance from Pulp Fiction.",tt6062772,tt0898266
100630,"Penny joins Leonard in celebratory dancing in their underwear, she questions where he got his awesome dance moves which he tells her that learned them from Dance Dance Revolution.",tt6062772,tt0898266
46781,"As they drive, Penny suggest the idea of going tree cutting which Leonard agrees too.",tt6320950,tt0898266
7250,Amy fantasizes about Sheldon working hard on as an engineer on a train and pouring water on himself to cool him down.,tt6438684,tt0898266
18290,"Montage of Penny, Raj & Leonard shopping together; (repeats) montage of Sheldon & Amy working on their equation together.",tt6565514,tt0898266
119593,"Playing in cowboy bar as Sheldon, Leonard & Raj walk in.",tt6565516,tt0898266
119594,"Amy (Mayim Bialik) sings Sheldon his favorite lullaby in English German & Mandarin at end of episode  ""Soft kitty, warm kitty, little ball of fur; happy kitty, sleepy kitty, purr, purr, purr.""",tt6565516,tt0898266
169180,"Amy serenades Sheldon by singing him the song in English, German and Mandarin.",tt6565516,tt0898266
120188,Howard (Simon Helberg) & Raj (Kunal Nayyar) perform a LIVE VERSION of this on Sheldon & Amy's retrospective episode of Fun With Flags,tt6565524,tt0898266
65919,CAST PERFORMANCE (Dream sequence) Sheldon plays 'Feels So Good' on the trumpet for Amy; Amy awoken by Sheldon listens to him hum the song in his sleep.,tt6674504,tt0898266
23494,Amy and Howard take a break after working by listening to music when Raj arrives.,tt6674496,tt0898266
135710,Koothrappali vision of Ruchi; (repeat) Sheldon's vision of Bert.,tt6674492,tt0898266
137293,Raj sings Ke$ha after remember the song was stuck in his head seven years before.,tt6674486,tt0898266
148230,"After Amy's bachelorette party, Amy wakes on the couch while Penny and Bernadette watch Fifty Shades of Grey.",tt6674434,tt0898266
160811,Montage of pictures of drunk Amy,tt6674434,tt0898266
67087,Amy's father walks her down the aisle.,tt6674430,tt0898266
208771,Barry Kripke sings as Sheldon and Amy walk down the aisle after being married.,tt6674430,tt0898266
160396,"Howard and Bernadette discuss their friends not taking their advice, when music comes on from Stewart's room; (repeat) Howard and Bernadette kiss when music comes on again.",tt6674692,tt0898266
75208,Howard turns on music to tune out Stewart's music only for Neil to begin crying.,tt6674692,tt0898266
114358,Leonard and Penny drive off in the Batmobile.,tt6674692,tt0898266
163823,The boys begin to watch Halloween when Amy comes to forbid Sheldon from watching the movie.,tt6674704,tt0898266
308811,"[Cast performance] Howard performs an introduction to his magic show audition, at Bernadette's suggestion.",tt6674710,tt0898266
21178,"[Cast Performance] Pemberton & Campbell perform a live cover version (substituting ""physicist"" for ""physical"") while being interviewed on The Ellen Show",tt6674724,tt0898266
204257,[Cast Performance] Sheldon sings an live acapella cover version to Amy as he tries to comfort her.,tt6674720,tt0898266
204257,[Cast Performance] Penny sings an acapella cover version as she rubs Leonards stomach in the opening montage,tt6674734,tt0898266
204374,Final scene of Series Finale: Cast sitting on couch eating together.,tt6674736,tt0898266
82641,(0:09) Will goes to ask his neighbor to turn down the music but no one is there; Jacks and Nyx watch Riley spin at The Playground.,tt3818888,tt2431438
82642,(0:30) Riley shares Nomi having lunch with Amanita at the Pride festival. Nomi flashes back to her first pride with Amanita then they each have a pot brownie.,tt3818888,tt2431438
52714,"(0:31) Nomi flashes back to her first Pride with Amanita. Neets introduces Nomi to her friends, one of them reacts badly to Nomi's political blog and Neets defends Nomi against the verbal assault.",tt3818888,tt2431438
82643,(0:36) Amanita works the charity box at the Pride show. Nomi and their friends watch and admire her while discussing why Pride is only made possible by all the LGBT lives and deaths in the 80's.,tt3818888,tt2431438
19684,(0:51) Riley listens through her headphones and watches as Jacks and Nocker do DMT.,tt3818888,tt2431438
41686,"(0:56) After taking DMT, Riley shares Will's lunch with Diego at Superdawg and visits Will as he gets in the patrol car. She flashes back to an Icelandic cave from her childhood.",tt3818888,tt2431438
82644,(0:08:38) Nomi vlogs about having courage to walk at Pride and hate not being a sin as Amanita cooks; Montage of the Pride parade in San Francisco as Nomi & Neets ride with the Dykes on Bikes crew.,tt3833452,tt2431438
82645,"(0:17:05) At their engagement party, Rajan performs with his friends a lip-synched 'Tujh Mein Rab Dikhta Hai' and dance for Kala then he pulls her onto the dance floor and her girlfriends join in.",tt3833452,tt2431438
82989,(0:51:04) End credits.,tt3833452,tt2431438
150995,(0:04) At the train station; (0:45) End credits.,tt3963482,tt2431438
82648,"(0:12:52) Felix & Wolfgang marvel at the cash from the diamonds over beers. Felix tells Wolfgang he thinks he needs new shoes. As Capheus drives, Jela celebrates their over load of matatu customers.",tt3887950,tt2431438
93886,(0:24:05) Soft Piano Music playing while Wolfgang & Felix are dining with the money made from their heist.,tt3887950,tt2431438
29583,(0:26:24) Sun enters the club and searches for her brother; Will enters a prison and is escorted to a waiting area; Will shares Sun taking down a guard; Sun tells Joong-Ki their father needs him.,tt3887950,tt2431438
1141,(0:43:18) Riley turns on music - heard by cluster 8; Wolfgang vocals as the karaoke music begins; Lito lays awake in bed with Hernando & Daniela; Capheus drives; Sun showers; Kala visits Wolfgang.,tt3887950,tt2431438
82651,(0:43:18) Cluster 8 sings; Wolfgang at karaoke; Will searches for Nomi; Kala on her roof; Capheus as he drives; Lito in bed; Riley on the hill; Nomi as she's prepped; Sun in the shower.,tt3887950,tt2431438
82653,"(0:50:18) Nomi begins to sing the song she had in her head all day to Amanita as they ride in the cab, Neets tells her the band and joins in; Nomi visits with Riley to sing until the end credits.",tt3887950,tt2431438
82654,(0:02) Lito gets his makeup done while Sun is awoken by her dog. They visit each other in the mirror.,tt3887958,tt2431438
82657,(0:26) Wolfgang and Felix talk about Steiner and Sergei; Wolfgang goes to the bathroom and visits Kala until Felix walks in.,tt3887958,tt2431438
122370,(0:41) Capheus councils Sun. Kala prepares for her wedding.,tt3887958,tt2431438
338277,End Credits.,tt3887958,tt2431438
2595,(0:02:02) Will arrives at the cop party and sees Riley who sees him while listening to music in London. They introduce themselves and Will has her call and talk to Diego to prove they're not crazy.,tt3963484,tt2431438
83106,"(0:19:10) Lito has a date with Hernando & Daniela; Hernando explains the artistic side of Luchador wrestling to Daniela as they watch, unaware their watched by a Luchador masked person.",tt3963484,tt2431438
82658,(0:32:42) Nomi and Lito start a chain reaction throughout cluster 8 as they make love to their respective partners. They not only visit each other but share the intimacy of their partners.,tt3963484,tt2431438
82659,"(0:12:32) As Riley exits the airplane bridge she hears a ukulele playing then singing and finds her dad, Gunnar, at the terminal to welcome her home.",tt3852470,tt2431438
82661,"(0:28:46) As Riley comes down the stairs she hears music and finds her father at the piano playing, he asks her how she enjoyed her sleep then tells her he made pancakes.",tt3852470,tt2431438
82662,(0:39:16) Lito sings to Hernando as he brings him breakfast in bed; followed by Lito receiving a picture from Daniela's phone.,tt3852470,tt2431438
82680,Hernando explains to Lito how a line from one of his movies always makes him think of the museum they are in. Love is like art and should always be free.,tt3963678,tt2431438
122370,Will and Riley Kiss.,tt3963678,tt2431438
82680,"(0:21:08) At a museum, Lito, flashes back to conversation he previously had with Hernando; Nomi cleans her flat when she and Lito visit over their heartaches; Sun's father visits her in prison.",tt3963682,tt2431438
74563,"(0:46:30) Nomi & Amanita kiss in bed; Lito goes through the motions of losing Hernando as he eats ice-cream, drinks until he passes out, mopes around, debates suicide and repeatedly calls Hernando.",tt3963682,tt2431438
82687,"(0:40) 4th of July fireworks in Chicago, Will and Michael watch from Michael's boat; Nomi and Amanita make love; Sun and Capheus visit with Will and watch fireworks together.",tt3818892,tt2431438
82690,"(0:47) Riley shares the concert with her visiting cluster. (Flashback) Day of their first births; Riley flashes back to the day she gave birth, begins to hemorrhage then faints.",tt3818892,tt2431438
309280,Riley and Will by the river,tt3818892,tt2431438
82659,(0:10:14) Gunnar sings to Riley; Nomi watches over Riley in the ICU and tells Amanita Riley isn't alone; Will sits with Riley as he caresses and holds her hand; Nomi & Amanita hold hands.,tt3887882,tt2431438
85028,"(0:43:58) On the mountain top, Will tries to comfort Riley while she has flashbacks of losing baby Luna. Jonas and Angelica try to talk them into committing suicide before Whispers finds them.",tt3887888,tt2431438
139105,"0:45:22
Will Run in to the Car",tt3887888,tt2431438
26420,(0:48:56) Final scene. Riley caresses a semi-conscious Will as Sven undocks the boat; Riley injects more medication into Will; The cluster visit together on the boat as they set off for the unknown.,tt3887888,tt2431438
88952,(0:02) Cluster joins Kala swimming underwater on her Honeymoon.,tt5031232,tt2431438
113018,(0:42) Beginning of Birthday celebration; Riley and Will in the tub.,tt5031232,tt2431438
122082,"(0:44) Second birthday song, Lito dances with the cluster at a club; they join Sun for Tai Chi.",tt5031232,tt2431438
113019,"(0:45) Third birthday song, the cluster party at each of the Sensate's geographic locations.",tt5031232,tt2431438
113020,"(0:46) Fourth birthday song, Sun helps Kala heat things up to a grand finale.",tt5031232,tt2431438
71497,(0:51) Kala prepares to sleep with Rajan; Riley and Will; Nomi and Amanita; Lito and Hernando begin tp make love.,tt5031232,tt2431438
122057,"(0:53) In the club, Wolfgang meets his Tinder date.",tt5031232,tt2431438
66519,(1:06) Van Damn is back in business with a full buss of paying customers.,tt5031232,tt2431438
113017,"(1:43) The eight celebrate Christmas; Lito, Dani, and Hernando are part of the Christmas Eve procession.",tt5031232,tt2431438
122069,"(1:59) After the New Year's Eve shoot-out, the fistfight in Berlin ends; the whole cluster visits Wolfgang.",tt5031232,tt2431438
122058,"(0:11:26) (Mogwai remix) Capheus and Lito are both ambushed by reporters who ask ""Who are you?"".",tt5362622,tt2431438
121842,(0:15:24) Wolfgang and Felix are clubbing in Berlin while Kala is showing her family her new house in Mumbai,tt5362622,tt2431438
69924,(0:40:18) Will visits Nomi as she and Amanita as they go to visit the Mother of Sara; the girl Will saw when he was younger.,tt5362622,tt2431438
11299,"After Whispers downfall, Will and Riley step outside together for the first time since Iceland and the cluster enjoys the sunset in Amsterdam.",tt5362626,tt2431438
121624,End credits,tt5362626,tt2431438
121619,(0:05:36) Sun doing Tai Chi on the rooftop; Wolfgang and Felix in the club; Kala and her husband at the art exhibit.,tt5362884,tt2431438
121612,"(0:23:34) Amanita is running from someone, Kala is trying to save her Mother-in-Law from a religious riot and Capheus is trying to prevent a riot during a water price increase.",tt5362884,tt2431438
121700,(0:11) Sun shares a meal with her Sensei and her dog. Capheus parks his matatu in front of the news station for an impromptu visit with Zakia.,tt5362906,tt2431438
1141,(0:43) Cluster 8 is on stage to find others like them. Riley spins a remix when we meet Old Man of Hoy.,tt5362906,tt2431438
246327,(0:45) Cluster 8 is on stage to find others like them. Riley spins a remix when we meet Old Man of Hoy.,tt5362906,tt2431438
2927,(0:48) End Credits.,tt5362906,tt2431438
70888,(0:08:10) Lito tells Hernando and Daniela the whole family is going to São Paulo. Nomi and Amanita return home after Nomi's e-death.,tt5365786,tt2431438
121625,(0:11:21) Zakia looks for courage and makes love to Capheus at her place while Kala tries to be brave enough to make love with Wolfgang for the first time;,tt5365786,tt2431438
122083,(0:29:20) While Wolfgang and Felix are playing Football; recorded exclusively for Sense8.,tt5365786,tt2431438
121626,(0:34:16) Just before Lito goes on stage at the São Paulo Gay Pride Parade.,tt5365786,tt2431438
121632,"(0:37:56) Lito and Hernando kiss at the São Paulo Gay Pride Parade and the rest of Cluster 8 joins him in celebration.
And It's the song of LP too",tt5365786,tt2431438
80073,(0:13:14) Nomi and Amanita dance with Amanita's parents at the commune where Neets grew up. Will visits; worried Riley's fake ID will be blown.,tt5365788,tt2431438
121655,(0:15:16) Riley and Will's partner arrive at Superdawg where Diego always eats when he's nervous. Riley tries a malt for Will as she explains the past year.,tt5365788,tt2431438
122370,Sun fighting also used in various other scenes in the episode and throughout all of season 2,tt5365788,tt2431438
121666,"(0:40:12) On his way to a meeting with Lila, Wolfgang walks past his cluster members but doesn't talk to any of them.",tt5365792,tt2431438
122062,(0:02:15) Piano music at rehearsal dinner of Teagan (sister's Nomi),tt5365798,tt2431438
122063,"(0:11:10) Riley and Diego looks for pictures on the computer.
Sun wears a fake badge, wears clothes and stares at a picture of his brother.",tt5365798,tt2431438
122084,"(0:17:20) Playing on a boombox while Capheus walks thru the market. 
An updated version of the song ""Beat Beat Beat"" by Glue, made exclusively for Sense8.",tt5365798,tt2431438
122065,(0:29:27) Nomi is going to attend Teagan's wedding.,tt5365798,tt2431438
122066,(0:30:11) Teagan's wedding.,tt5365798,tt2431438
121596,(0:04) Will grieves his father; Riley on the plane; Kala and Wolfgang discuss their relationship.,tt5365796,tt2431438
122060,"(0:11) In Hollywood, Lito listens to music in the reception area with Hernando and Dani.",tt5365796,tt2431438
98591,"(0:17) Lito, Hernando and Daniela arrive at the party.",tt5365796,tt2431438
4904,(0:19) Lito gets dressed as Jordi.,tt5365796,tt2431438
122085,(0:23) Hollywood party.,tt5365796,tt2431438
34089,(0:26) Capheus is taken to his political rally. Lito and Hernando talk on the beach.,tt5365796,tt2431438
121560,Sense8 Finale Trailer.,tt5365796,tt2431438
121701,(0:02) After intro at the Summer Gala.,tt6858802,tt2431438
121702,(0:05) After Sun's brother holds his speech at the Summer Gala.,tt6858802,tt2431438
121703,(0:54) The end; End credits.,tt6858802,tt2431438
34320,"(0:06) ""Let me guess, Ted"".",tt0606110,tt0460649
58341,Ted goes to Robin's apartment,tt0606110,tt0460649
34319,(0:15) Ted and Robin dance.,tt0606110,tt0460649
34321,(0:21) At the end.,tt0606110,tt0460649
24340,At the end.,tt0606110,tt0460649
44425,Ted sees Robin for the first time.,tt0606110,tt0460649
77537,(0:01) Carlos takes Robin upstairs.,tt0606111,tt0460649
39131,Ted remembers how he broke up with Natalie.,tt0606112,tt0460649
87627,"At the end, at the bar.",tt0606112,tt0460649
39132,Marshall dances.,tt0606109,tt0460649
39133,Marshall and Lily pet on the dance floor.,tt0606109,tt0460649
39134,Barney walks in with his fantasy of Top Gun.,tt0606116,tt0460649
21739,,tt0606116,tt0460649
39135,Shagaras sings at the party on the roof.,tt0606116,tt0460649
5986,"At the end, Ted and Robin sit on the roof.",tt0606116,tt0460649
50063,Ted and Robin sit on the roof.,tt0606116,tt0460649
39137,Ted mutters the song in Dr. O'Brian's office.,tt0606108,tt0460649
144258,Ted prints out Dr. O'Brian's profile,tt0606108,tt0460649
17998,At the end.,tt0606108,tt0460649
12426,"At the end, they eat in the Chinese restaurant.",tt0606113,tt0460649
2733,Ted distributes the portobello mushrooms to the homeless people.,tt0606104,tt0460649
14701,"Ted, Robin and Barney at a strip club",tt0606104,tt0460649
3292,"At the end, Barney, Robin and Ted at the strip club.",tt0606104,tt0460649
31769,On the jukebox when Ted drunk calls Robin.,tt0606115,tt0460649
47326,Ted and Robin talk in his bedroom.,tt0606115,tt0460649
225016,(0:02) Barney's mixtape.,tt0606114,tt0460649
39140,(0:19) Ted gives up on going to party number 5 and opens a bottle of champagne in the limo.,tt0606114,tt0460649
28861,(0:20) Robin steps out of the limo to kiss Ted.,tt0606114,tt0460649
61248,"At the bar, Stuart and Claudia reconcile.",tt0606118,tt0460649
313037,Stewart and Claudia reconciles; Robin gets anchoring phone call; Lily and Marshall dancing,tt0606118,tt0460649
1696,"(0:20) At the end, Ted sits with Barney and sees Victoria.",tt0606118,tt0460649
43393,(0:01) Ted and Victoria talk.,tt0606106,tt0460649
11367,Ted plays the song on piano while Victoria tap dances.,tt0606106,tt0460649
39141,(0:18) Ted and Victoria dance; Victoria leaves while Ted's eyes are closed.,tt0606106,tt0460649
32977,(0:21) Ted finds Victoria in her bakery.,tt0606106,tt0460649
297526,(0:14) Barney explains his transformation into the playboy he is today.,tt0606107,tt0460649
39142,"(0:21) At the bar, Barney takes a sip before going to hit on a girl.",tt0606107,tt0460649
87627,"Lily, Robin and Victoria are at MacLaren's.",tt0606105,tt0460649
92218,,tt0606105,tt0460649
236100,,tt0606105,tt0460649
39144,Barney sing karaoke.,tt0756504,tt0460649
39145,Marshall and Lily sing karaoke.,tt0756504,tt0460649
3178,"Beginning, Robin wakes up.",tt0606103,tt0460649
22995,Robin's day begins,tt0606103,tt0460649
39146,Robin comes home and realizes that she is lonely.,tt0606103,tt0460649
39148,Ted breaks up with Victoria in the cab.,tt0606103,tt0460649
2932,[DVD version] Robin comes home and pours herself a glass of wine.,tt0606103,tt0460649
39147,Korean Elvis sings at the Karaoke Bar.,tt0606103,tt0460649
8658,Korean Elvis serenades Lily at MacLaren's.,tt0606103,tt0460649
61320,,tt0788623,tt0460649
329982,,tt0788623,tt0460649
4661,(Flashback) Lily dances with Scooter at prom.,tt0760776,tt0460649
27253,Robin and Lily enter the prom.,tt0760776,tt0460649
39150,Lily and Robin dance with the two nerdy high school seniors.,tt0760776,tt0460649
39149,"Marshall and Lily, and Ted and Robin dance.",tt0760776,tt0460649
39151,,tt0760776,tt0460649
83087,"Lilly, Robin, and Barney try to get into the party.",tt0760776,tt0460649
33541,"Robin drops Ted off at MacLaren's; As she drives off, he has an epiphany.",tt0801608,tt0460649
39152,"In Robin's apartment, Ted waits with his blue orchestra.",tt0774239,tt0460649
35009,Ted goes to Robin's apartment in the rain; (repeats) Ted returns to his place the next morning to find Marshall sitting in the rain.,tt0774239,tt0460649
35009,Ted confronts Marshall on the steps in the rain.,tt0863640,tt0460649
344875,Ted compares the first stages of a new relationship to the first stages of a breakup.,tt0863640,tt0460649
280,Marshall imagines Lily dating George Clinton.,tt0863640,tt0460649
39164,"Beginning, Ted and Robin kiss. Marshall on the the steps",tt0863640,tt0460649
30863,Marshall makes Ted and Robin pancakes.,tt0863640,tt0460649
39167,(0:20) Lily and Marshall meet for the first time after they break up.,tt0869673,tt0460649
2061,"At the end, Barney is with the twins.",tt0869673,tt0460649
33752,(0:18) Robin goes to see Ted.,tt0858000,tt0460649
128251,At the law party.,tt0858000,tt0460649
39168,(0:14) Montage: Lily and Barney change his apartment.,tt0866188,tt0460649
132831,(0:19) Marshall walks away from Brad.,tt0866188,tt0460649
15828,(0:19) Ted shows his design; Lily realizes what she really does want to do with her life.,tt0865115,tt0460649
39170,The DJ dedicates a song to Swarley when Ted turns on the radio.,tt0875360,tt0460649
5589,(0:19) Marshall and Lily get back together on the steps.,tt0875360,tt0460649
34407,"At the end, Carl the bartender turns on the stereo.",tt0875360,tt0460649
92585,Transition between pedicure and the Atlantic City view scene,tt0885871,tt0460649
67087,Anytime that Lily presses the button on the bouquet of flowers,tt0885871,tt0460649
39171,When Lily and Marshall call off their second 'wedding'.,tt0885871,tt0460649
39172,Barney showing the gang Robin's music video,tt0885872,tt0460649
75371,"At the bar/club, Ted describes the difference between singles and couples.",tt0892578,tt0460649
32717,(0:19) Barney gives his toast at James' wedding.,tt0892578,tt0460649
54819,"(0:20) At the end, Barney talks to the baby.",tt0892578,tt0460649
39174,Ted is on his way to Lily's apartment and Marshall calls him to ask about the Christmas decorations.,tt0904645,tt0460649
39173,When Marshall delivers Christmas presents to various families.,tt0904645,tt0460649
39175,When Lily apologizes Ted,tt0904645,tt0460649
66166,End scene when Marshall is eating the cookie dough,tt0904645,tt0460649
238932,Reggae song in the dorm room,tt0904645,tt0460649
217536,Beginning of the episode; Ted decides to spend Christmas in Manhattan with his friends,tt0904645,tt0460649
5616,Just before Robin says Falafel at the beginning.,tt0897111,tt0460649
33915,Barney tells the story of being at dance camp which is actually Dirty Dancing.,tt0897111,tt0460649
3347,When Robin Said I Love You,tt0897111,tt0460649
17066,When they all were having drinks at the bar,tt0897111,tt0460649
39176,Opening.,tt0924673,tt0460649
54745,(0:02) Ted talks about being the boss.,tt0924673,tt0460649
39177,(0:11) Ted and Hammond talk at the office at night.,tt0924673,tt0460649
39178,After Hammond is wheeled away by the EMTs and Ted gets a margarita machine for the office.,tt0924673,tt0460649
8427,Ted describes how he will get into a sports bar without finding out the score of the Superbowl.,tt0933496,tt0460649
58526,Marshall is training for the marathon.,tt0946316,tt0460649
39179,"Ending scene, Ted is telling his kids about destiny.",tt0946316,tt0460649
39180,When Ted has hallucinations after finding out Robin got her dogs from previous relationships.,tt0943657,tt0460649
39181,When Robin & Ted have a huge argument. This is when Robin finds out that Ted did not actually throw out the stuff from his previous relationships.,tt0943657,tt0460649
20215,The tape stuck in Marshall's Fiero.,tt0969965,tt0460649
39182,Robin & Ted Sitting On The Steps & Talking After Which Ted Opens The Truck To Go Back To His Place.,tt0978049,tt0460649
39183,,tt0966112,tt0460649
39184,(0:03),tt0966112,tt0460649
36132,(0:11),tt0966112,tt0460649
32969,On the acoustic guitar during Marshall and Lily's outdoor wedding ceremony.,tt0982196,tt0460649
36339,"(0:20) At the wedding, Barney pronounces them man and wife.",tt0982196,tt0460649
36338,(016) Ted and Robin break up.,tt1017766,tt0460649
14694,The end. (19:00),tt1017766,tt0460649
36341,(0:09) Hot tub.,tt1084790,tt0460649
36342,(0:15) Gael plays a song on the couch.,tt1084790,tt0460649
36340,(0:19) Ted wins the break-up; The yellow umbrella passes Maclaren's.,tt1084790,tt0460649
39185,Robin breaks up with Gael,tt1115217,tt0460649
39186,(0:19) Ted doesn´t want to describe the night before with two girls.,tt1097293,tt0460649
103346,Ted dances with Trudy and Rachel.,tt1097293,tt0460649
39187,(0:20) Ted talks about Robin getting into his kid's drawings.,tt1094834,tt0460649
49649,(0:20) Mini-Ted dances in the epilogue.,tt1094834,tt0460649
26065,Barney's cooties.,tt1094834,tt0460649
51319,(0:04) Ted and Marshall meet.,tt1121411,tt0460649
39188,(0:18) Ted watches Marshall and Lily kiss.,tt1121411,tt0460649
2061,,tt1121411,tt0460649
23922,"This song plays at the end, when Ted realizes he wants to build the GNB headquarter and runs to tell it to Barney. The song goes on until the end of the episode.",tt1117436,tt0460649
9772,End of the episode.,tt1140904,tt0460649
27128,Beginning.,tt1142665,tt0460649
6847,(0:18) Slapsgiving dinner.,tt1142665,tt0460649
288812,Marshall composes a song for Barney.,tt1142665,tt0460649
39189,Marshall slaps Barney and composed a song out of it,tt1142665,tt0460649
51409,Lilly prepares the slapsgiving dinner while Marshall sits.,tt1142665,tt0460649
83894,"(0:20) Ted, Robin, Lily and Marshall discuss the gym but never go back again.",tt1155839,tt0460649
39190,When Barney is explaining the step 3 of the Platinum rule: Submission.,tt1154186,tt0460649
2892,End of the episode.,tt1154186,tt0460649
51411,(0:08) Ted tells his kids about St Patricks day.,tt1203040,tt0460649
27174,(0:19) Ted looks for his phone.,tt1203040,tt0460649
96083,"(0:17) Ted and Stella's ""two minute date"".",tt1204516,tt0460649
39191,,tt1206872,tt0460649
43947,(0:18) Lily takes a photograph of Barney and Robin after he apologizes to the wrong girl.,tt1206872,tt0460649
217522,Barney writes his blog.,tt1206872,tt0460649
39172,Ted's ringtone while talking to Stella in the hallway,tt1206867,tt0460649
20205,"The song that Robin's ex, Simon, ""made"" and gave to Robin to play on her radio show. This particular song becomes a recurring song throughout the show, in times of anger and stress within the gang.",tt1206867,tt0460649
39192,Lily and Michelle dancing in McLaren,tt1206867,tt0460649
39193,"Robin's second single that she released as ""Robin Sparkles"". played at the end of the episode when Barney and Robin watch the music video, before sleeping together.",tt1206867,tt0460649
50310,End of the episode when Ted exits the limo. (20:14),tt1206868,tt0460649
2337,,tt1206868,tt0460649
41721,Lily's trying to sell her painting; Lily and Marshall are selling artworks to veterinarians,tt1206869,tt0460649
48973,The actual song playing in the end of the episode. Ted met Stella's daughter.,tt1206869,tt0460649
41721,"Lily at the gallery; (repeats) At the end, she paints in the apartment.",tt1206870,tt0460649
39194,"Beginning, Ted hails a taxi; (0:02) Lily, Marshall and Robin find out that Ted is in the hospital.",tt1206871,tt0460649
9794,(0:19) At the end.,tt1206871,tt0460649
75758,The intro of the song starts when Barney stands alone with The big tits' girl and Robin has walked away from the two of them (18:45),tt1256606,tt0460649
20198,Marshall describes the Best Burger in New York.,tt1256181,tt0460649
20238,When Marshall tasted the Best Burger in New York for the second time with the gang (19:42),tt1256181,tt0460649
20237,,tt1256181,tt0460649
20199,Ted reads Lucy a bedtime story.,tt1256185,tt0460649
7912,Gang sits at the bar in 2009.,tt1256186,tt0460649
20200,When Barney let's the girls into his room (19:42) and Robin is shocked to see Stella and Tony on the boat with her while she is going back to Manhattan.,tt1256187,tt0460649
20201,"Ted, Stella, and the gang travel to Shelter Island. (5:41) Ted travels to Tony’s.(11:40) Ted, Lucy, and Tony travel to Shelter Island. (13:29)",tt1256187,tt0460649
2598,Robin is shocked to see Stella and Tony on the boat with her while she is going back to Manhattan.,tt1256187,tt0460649
2598,(0:24) Wedding flashbacks.,tt1256188,tt0460649
179245,"(0:05) At the restaurant, they see Stella.",tt1256188,tt0460649
6400,(0:19) Ted sees Stella with her family.,tt1256188,tt0460649
198,Barney singing on the karaoke while holding baby Jeremy's sock,tt1256189,tt0460649
20235,"On the jukebox, the Woo Girls.",tt1256190,tt0460649
15378,,tt1256190,tt0460649
20236,,tt1256190,tt0460649
13285,Woo girls dance; Ted joins them.,tt1256190,tt0460649
20202,Opening narration and elevator girl montage.,tt1256191,tt0460649
20203,Cover of the Kinks song. Barney and Ted re-enter the bar after the fight. (9:05) The same song plays when Ted and Doug fight.,tt1256171,tt0460649
20204,Plays when Ted and Barney leave the bar to fight.,tt1256171,tt0460649
20205,Simon’s band in “Sandcastles in the Sand”. Plays during the Eriksen boys’ fight club montage.,tt1256171,tt0460649
43884,When Ted gives Heather the suitcase. (17:45) It is not the White Christmas by Bing Crosby.,tt1256172,tt0460649
3205,"The song being sung Amazingly
 by the Canadian at the karaoke in the Canadian bar. (19:35)",tt1256172,tt0460649
20206,When Ted gives Heather the briefcase,tt1256172,tt0460649
41949,(0:11) Marshall approaches the bathroom on the unused floor of the building.,tt1256173,tt0460649
90445,Marshall approaches the bathroom and imagines a woman giving him a motivation speech. ,tt1256173,tt0460649
20234,(0:20) End montage; Barney looks at Robin at the bar.,tt1256173,tt0460649
74670,Barney and Ted’s bar-tending scenes. (8:15),tt1256174,tt0460649
184212,Lily waits for Marshall to hold up his end of the tradition and Marshall does not disappoint.,tt1256174,tt0460649
20208,Ending (19:12),tt1256175,tt0460649
13833,When they're in the cab (19:15),tt1256176,tt0460649
204206,[Instrumental version] Karen flashbacks; Ted and Karen break up.,tt1256177,tt0460649
20209,Marshall & Barney flying sequence (17:16),tt1256178,tt0460649
46883,(Instrumental) Ted and Robin eat dinner. (20:25),tt1256178,tt0460649
57910,"Barney fired people in the ETR (Employee Transition Room),",tt1256179,tt0460649
184043,"Barney firing employees. (14:36) Later, Ted getting fired (16:30)",tt1256179,tt0460649
20233,,tt1256180,tt0460649
151682,Ted leaves his apartment.,tt1256183,tt0460649
20210,(0:18),tt1256183,tt0460649
20211,"At the end, Ted talks to Stella. (17:15)",tt1410619,tt0460649
285787,Ted's interview with a creepy guy.,tt1410619,tt0460649
20205,Ted and the Goat fight.,tt1425523,tt0460649
20232,Beginning (00:01); Ending (19:09),tt1425523,tt0460649
20212,Opening (00:15),tt1491272,tt0460649
20213,Ted runs across campus,tt1491272,tt0460649
20185,this song plays during the what if montage with Ted and Jen (18:03) as well as during the end (20:22),tt1510422,tt0460649
128702,When Marshall said I'll kill you to Barney in the stripclub.,tt1510422,tt0460649
20214,double dated Robin and Barney,tt1523038,tt0460649
44760,after lily and marshall dump them for the new couples,tt1523038,tt0460649
44761,Ted narrates the various montages made by Marshall on his mundane events,tt1523038,tt0460649
20215,Flashbacks and while Ted and Marshall are driving together,tt1523745,tt0460649
15398,Barney and Robin’s fight,tt1531287,tt0460649
20205,Lily’s planned fight of Barney & Robin,tt1536724,tt0460649
20217,"Barney walks into the bar as all the women eye him and proclaims, ""Daddy’s home."" (20:11)",tt1536724,tt0460649
182772,Beginning each of Barney's playbook chapters.,tt1541289,tt0460649
22992,"(0:11) Barney succeeds with the ""he's not coming"" play.",tt1541289,tt0460649
